,store,addr,lat,lng
298,국립중앙도서관디지털관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",37.49784541491314,127.00399194893603
299,국립중앙도서관본관점,"서울 서초구 반포대로 201 (반포동, 국립중앙도서관)",37.49759316196095,127.0030193959796
300,남부터미널점,서울 서초구 서초동 ,37.49759316196095,127.0030193959796
301,내방역점,"서울 서초구 서초대로 108 (방배동, 삼보빌딩)",0.0,0.0
302,반포지하상가점,"서울 서초구 신반포로 지하 200 (잠원동, 강남터미널지하쇼핑몰)",37.506219322319325,127.0050532634284
303,방배역점,서울 서초구 방배로 87 (방배동),0.0,0.0
304,방배중앙점,"서울 서초구 동광로 1 (방배동, 대양빌딩)",0.0,0.0
305,서울고교점,서울 서초구 서초동 ,0.0,0.0
306,서울고속버스터미널점,"서울 서초구 신반포로 194 (반포동, 강남고속버스터미널)",37.5057291465854,127.00568884262599
307,서울교대점,서울 서초구 서초동 ,37.5057291465854,127.00568884262599
308,서초법조타운점,"서울 서초구 서초중앙로24길 7 (서초동, 동천빌딩)",37.49479378533478,127.01448803642147
309,서초역점,서울 서초구 서초동 ,0.0,0.0
310,서초우면중앙점,"서울 서초구 양재대로2길 100-11 (우면동, 서초 리슈빌S)",37.45646459702972,127.01625285612394
311,서초점,서울 서초구 서초대로48길 16 (서초동),37.510472981127,127.0329589189837
312,신논현역점,"서울 서초구 서초대로77길 55 (서초동, 에이프로 스퀘어)",37.502226322085065,127.0245694495325
313,신사멀버리힐스점,서울 서초구 강남대로 589 (잠원동),37.5144406772564,127.019386390307
314,양재언남점,"서울 서초구 동산로 60 (양재동, 화성빌딩)",0.0,0.0
315,양재점,서울 서초구 남부순환로347길 38 (서초동),37.4860263770271,127.031487443707
316,양재중앙점,"서울 서초구 강남대로 221 (양재동, 양재역 환승주차장)",37.4860263770271,127.031487443707
317,양재하나로마트점,"서울 서초구 청계산로 10 (양재동, 농협하나로클럽)",37.4860263770271,127.031487443707
318,예술의전당점,"서울 서초구 반포대로 32 (서초동, 원일빌딩)",37.48343774983494,127.01212053082338
319,우면동점,"서울 서초구 바우뫼로 20 (우면동, 고호빌딩)",37.48343774983494,127.01212053082338
320,잠원논현점,서울 서초구 신반포로 333 (잠원동),0.0,0.0
321,청계산입구역점,서울 서초구 신원동,0.0,0.0
322,함지박사거리점,서울 서초구 방배로 234 우신빌딩,0.0,0.0
323,논골사거리점,서울 성동구 난계로 35 (금호동1가),0.0,0.0
324,답십리로데오점,서울 성동구 용답중앙15길 8 (용답동),37.5641084405355,127.053432156481
325,마장동점,서울 성동구 고산자로 339-2 (마장동),37.5641084405355,127.053432156481
326,마장역점,서울 성동구 마장로 293-1 (마장동),0.0,0.0
327,상왕십리역점,서울 성동구 무학봉15길 27 (하왕십리동),0.0,0.0
328,성동구청점,서울 성동구 고산자로 269 (도선동),0.0,0.0
329,성수2가점,서울 성동구 성덕정길 106 (성수동2가),0.0,0.0
330,성수아카데미점,서울 성동구 성수이로 118 (성수동2가),0.0,0.0
331,성수우리W타워점,서울 성동구 아차산로15길 19 (성수동2가),37.54487737059238,127.06190839848826
332,성수중앙점,"서울 성동구 성수일로6길 47 (성수동2가, 현성빌딩)",0.0,0.0
333,신금호역점,서울 성동구 금호산길 64 (금호동2가),0.0,0.0
334,옥수동점,서울 성동구 매봉길 12 (옥수동),0.0,0.0
335,왕십리비트플렉스점,서울 성동구 왕십리광장로 17 (행당동),0.0,0.0
336,왕십리센트라스점,서울 성동구 무학로 22 (홍익동),0.0,0.0
337,왕십리역점,서울 성동구 왕십리로 309 (행당동),0.0,0.0
338,응봉동점,"서울 성동구 독서당로 381 (응봉동, 현대종합상가)",0.0,0.0
339,텐즈힐점,"서울 성동구 무학로 33 (하왕십리동, 텐즈힐)",0.0,0.0
340,한양대생활과학관점,"서울 성동구 왕십리로 222 (사근동, 한양대학교)",0.0,0.0
341,고대개운점,서울 성북구 개운사길 30 (안암동5가),0.0,0.0
342,고대점,서울 성북구 고려대로24길 35 (안암동5가),37.5846644662531,127.029558844368
343,고대타이거프라자점,"서울 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스)",37.5887034223667,127.031698331241
344,길음뉴타운점,"서울 성북구 길음로 74 (길음동, 길음 에스에이치빌)",0.0,0.0
345,길음중앙점,"서울 성북구 도봉로 11 (길음동, 삼주빌딩)",37.6102502835964,127.02987600544
346,돌곶이역점,서울 성북구 돌곶이로22길 3 (석관동),0.0,0.0
347,동덕여대점,서울 성북구 화랑로 99 (하월곡동),37.6034898226234,127.042688569342
348,보문역점,서울 성북구 보문로 111 (보문동2가),37.6034898226234,127.042688569342
349,석계중앙점,서울 성북구 화랑로40길 61 (석관동),0.0,0.0
350,석관동점,"서울 성북구 돌곶이로8길 22 (석관동, 래미안아트리치)",37.606523673300146,127.06226070129833
351,성신여대역점,서울 성북구 동소문로17길 40 (동소문동6가),37.5939295699321,127.015893755022
352,성신여대점,서울 성북구 보문로34길 100 (동선동2가),0.0,0.0
353,안암래미안점,서울 성북구 보문로30가길 42 (안암동1가),37.58902457510121,127.02202493345699
354,월곡1동점,서울 성북구 오패산로 99 (하월곡동),37.58902457510121,127.02202493345699
355,월곡동아점,서울 성북구 장월로1길 47 (상월곡동),37.60628529015279,127.04566819751201
356,장위2동점,서울 성북구 화랑로25길 14 (장위동),37.6093060056288,127.052463640045
357,장위뉴타운점,서울 성북구 장월로 144-1 (장위동),37.6177100595708,127.051043617995
358,장위동점,서울 성북구 월계로40길 7 (장위동),37.6177100595708,127.051043617995
359,장위북서울꿈의숲점,서울 성북구 돌곶이로41가길 2 (장위동),37.6186447150426,127.045615723434
360,장위중앙점,서울 성북구 장위로 35 (장위동),0.0,0.0
361,정릉중앙점,서울 성북구 정릉로 251 (정릉동),0.0,0.0
362,종암동점,서울 성북구 종암로 105 (종암동),0.0,0.0
363,하월곡동점,서울 성북구 오패산로 16 (하월곡동),0.0,0.0
364,한성대점,서울 성북구 삼선교로 10 (삼선동1가),0.0,0.0
365,가든파이브점,"서울 송파구 충민로 10 (문정동, 가든파이브툴)",37.4786173172251,127.119106729654
366,가든파이브테크노관점,"서울 송파구 충민로 66 (문정동, 가든파이브라이프)",37.4776148442516,127.124961768886
367,가락몰점,"서울 송파구 중대로 55-2 (가락동, 가로판매대) 가락몰3관",37.4916073817028,127.11495979115
368,가락중앙점,서울 송파구 송이로 87 (가락동),37.498303976004735,127.12087308454156
369,거여점,서울 송파구 오금로 497 (거여동),37.49352032166526,127.14434073545736
370,방이역점,서울 송파구 위례성대로18길 32 (방이동),0.0,0.0
371,방이초교점,서울 송파구 가락로 280 (방이동),37.5127330893982,127.120016251041
372,삼전중앙점,서울 송파구 백제고분로27길 5 (삼전동),37.5036697979808,127.092579345276
373,서울삼성내과점,"서울 송파구 백제고분로 126 (잠실동, 오룡빌딩)",37.5061702039866,127.08075330646
374,서울한방병원점,"서울 송파구 법원로11길 32 (문정동, 혜화복합시설)",37.4855010122778,127.115853505576
375,석촌백제점,"서울 송파구 백제고분로39길 15 (석촌동, 삼경빌딩)",37.5056617466954,127.104455184706
376,석촌역점,"서울 송파구 송파대로 456 (송파동, 웅현빌딩)",37.5071903282914,127.105841889845
377,송파문정점,서울 송파구 송이로 159 (가락동),37.49292715289153,127.12526318784414
378,송파올림픽훼미리타운점,"서울 송파구 중대로 24 (문정동, 올림픽훼밀리타운 아카데미 상가)",37.49058756157332,127.11794613172697
379,송파와이즈더샵점,"서울 송파구 위례광장로 270 (장지동, 송파와이즈더샵)",37.4770954347659,127.14372351448
380,송파위례점,"서울 송파구 위례광장로 188 (장지동, 아이온스퀘어)",37.480845018993676,127.14280133733737
381,송파파인타운점,"서울 송파구 충민로2길 28 (장지동, 대진플라자2)",37.480845018993676,127.14280133733737
382,송파풍납점,서울 송파구 강동대로9길 17-1 (풍납동),0.0,0.0
383,오금중앙점 ,"서울 송파구 위례성대로22길 18 (오금동, 이시돌빌딩)",37.5087791749502,127.1305037107547
384,올림픽공원점,서울 송파구 올림픽로 354 (방이동),0.0,0.0
385,올림픽프라자점,서울 송파구 양재대로 1222 (방이동),37.51573785966157,127.13191560436994
386,위례포레샤인점,"서울 송파구 위례순환로 477 (장지동, 위례포레샤인23단지)",37.47494648104577,127.13442428248332
387,잠실본동점,"서울 송파구 백제고분로 172 (잠실동, 제이케이빌딩)",37.5047208554957,127.085852293902
388,잠실역점,"서울 송파구 송파대로 567 (잠실동, 잠실주공아파트)",37.51353974735096,127.0993615087665
389,강서초교점,서울 양천구 오목로 48 (신월동),37.51353974735096,127.0993615087665
390,남부지방법원점,"서울 양천구 은행정로4길 25 (신정동, SM엘루이아파트)",37.5215008347482,126.862615322582
391,목3동점,"서울 양천구 목동중앙북로 38 (목동, 롯데캐슬위너아파트)",0.0,0.0
392,목동등촌로점,서울 양천구 등촌로 180 (목동),0.0,0.0
393,목동센트럴아이파크위브점,서울 양천구 남부순환로 603 (신월동),37.5152188104643,126.840692066592
394,목동신목점,"서울 양천구 목동중앙로 85 (목동, 강산아파트)",0.0,0.0
395,목동신트리점,"서울 양천구 신정로 312 (신정동, 뉴프라자)",37.51332646905488,126.85550236470392
396,목동아델리체점,"서울 양천구 중앙로43길 14 (신정동, 래미안 목동아델리체)",37.51805318749786,126.85263139671464
397,목동파라곤점,서울 양천구 목동서로 155 (목동),37.51805318749786,126.85263139671464
398,목동파리공원점,서울 양천구 목동동로 379 (목동),0.0,0.0
399,서남병원점,서울 양천구 신정동,0.0,0.0
400,신월5동점,서울 양천구 화곡로 50 (신월동),0.0,0.0
401,신월7동점,서울 양천구 지양로 79 (신월동),0.0,0.0
402,신월사거리점,서울 양천구 남부순환로 353 (신월동),37.5356741789955,126.828923065237
403,신월신곡시장점,서울 양천구 신월로 172 (신월동),0.0,0.0
404,신정네거리역점,서울 양천구 중앙로 282 (신정동),0.0,0.0
405,신정서부점,서울 양천구 신정로11길 50-15 (신정동),0.0,0.0
406,양천구청점,서울 양천구 목동동로 63 (신정동),0.0,0.0
407,오목교대학학원점,서울 양천구 오목로 319 (목동),0.0,0.0
408,IFC몰점,"서울 영등포구 국제금융로 10 (여의도동, 서울 국제금융 센터)",37.5251775245928,126.924876706923
409,KBS별관점,"서울 영등포구 국제금융로8길 27-9 (여의도동, 동북빌딩)",37.5196744579443,126.928930989749
410,국회의사당역점,"서울 영등포구 의사당대로 22 (여의도동, 이룸센터)",37.526869878743,126.917843631999
411,남부고용센터점,서울 영등포구 양산로 71 (양평동3가),37.525029038125,126.891103928762
412,당산버드나루점,서울 영등포구 버드나루로 87 (영등포동7가),37.525029038125,126.891103928762
413,당산역점,"서울 영등포구 당산로 222 (당산동5가, 당산디오빌)",37.525029038125,126.891103928762
414,당산중앙점,서울 영등포구 당산로 159 (당산동4가),37.525029038125,126.891103928762
415,대림1동점,서울 영등포구 도림로 198 (대림동),37.49647205091008,126.9028549432193
416,대림3동점,서울 영등포구 대림로 212 (대림동),37.49647205091008,126.9028549432193
417,대림역점,서울 영등포구 도림로31길 2 (대림동),37.49647205091008,126.9028549432193
418,도림점,"서울 영등포구 도신로15길 40 (도림동, 도림빌딩)",37.49647205091008,126.9028549432193
419,라이프점,"서울 영등포구 63로 40 (여의도동, 라이프오피스텔)",37.5196351977246,126.939136417577
420,문래에이스점,"서울 영등포구 선유로13길 25 (문래동6가, 에이스하이테크시티2)",37.5189822790873,126.886278723171
421,보라매역점,서울 영등포구 여의대방로 141 (신길동),37.5189822790873,126.886278723171
422,서여의도점,"서울 영등포구 국회대로72길 4 (여의도동, 아이비피아빌딩)",37.5303335810073,126.919916432847
423,선유도역점,서울 영등포구 양평로 126 (양평동5가),37.5303335810073,126.919916432847
424,신길성애병원점,서울 영등포구 여의대방로53길 27 (신길동),37.511854826249035,126.92152601914933
425,신길썬프라자점,서울 영등포구 신길로 42 (신길동),0.0,0.0
426,신길아이파크점,서울 영등포구 도림로 280 (신길동),0.0,0.0
427,신길역점,서울 영등포구 영등포로 353 (신길동),0.0,0.0
428,양평동2가점,"서울 영등포구 선유서로25길 19 (양평동2가, 오목교투웨니퍼스트)",37.524529915593526,126.88358139719749
429,여의나루역점,서울 영등포구 여의나루로 113 (여의도동),37.5260558187275,126.930769729764
430,여의도농협재단점,"서울 영등포구 국제금융로8길 2 (여의도동, 농협재단빌딩)",37.5220163808659,126.930048684376
431,여의도역점,"서울 영등포구 의사당대로 108 (여의도동, 아일렉스)",37.5210144173791,126.923991634451
432,영등포knk점,"서울 영등포구 영신로 220 (영등포동8가, KnK디지털타워)",37.52667482397141,126.90422425738349
433,영등포그랜드점,"서울 영등포구 양산로9길 15 (양평동3가, 그랜드타워)",37.526790955173,126.888600855285
434,영등포당산엘르점,서울 영등포구 영등포로 141-1 (당산동1가),37.5213280608143,126.89731742963
435,영등포시장점,서울 영등포구 영등포로35길 19 (영등포동6가),37.5213280608143,126.89731742963
436,영등포아크로타워점,"서울 영등포구 국회대로54길 10 (영등포동7가, 아크로타워 스퀘어)",37.5213280608143,126.89731742963
437,영등포에이스점,서울 영등포구 경인로 775 (문래동3가),37.5213280608143,126.89731742963
438,영등포점,서울 영등포구 영중로 16-1 (영등포동3가),37.51787131047062,126.90613304012865
439,영등포코레일점,"서울 영등포구 경인로 846 (영등포동, 영등포 민자역사)",37.5156680341198,126.907665995469
440,영등포홈플러스점,"서울 영등포구 당산로 42 (문래동3가, 홈플러스)",37.50324896699568,127.02455282046348
441,한국수출입은행점,"서울 영등포구 은행로 38 (여의도동, 한국수출입은행빌딩)",37.5286372332436,126.923399003703
442,힐스테이트클래시안점,"서울 영등포구 신길로28길 9 (신길동, 힐스테이트 클래시안)",37.50498841878383,126.91093600723607
443,IBK고객센터점,"서울 용산구 한남대로 72 (한남동, IBK기업은행고객센터)",37.53494410336005,127.00692431290224
444,동부이촌동점,서울 용산구 이촌로77길 19 (이촌동),37.53494410336005,127.00692431290224
445,동자동점,서울 용산구 후암로 93 (동자동),37.53494410336005,127.00692431290224
446,삼각지점,서울 용산구 한강대로 138 (한강로2가),0.0,0.0
447,숙대입구역점,서울 용산구 한강대로 289 (갈월동),0.0,0.0
448,순천향병원점,서울 용산구 대사관로 72 ,0.0,0.0
449,용문점,서울 용산구 원효로41길 73 (원효로2가),37.53584882357322,126.9611373908156
450,용산원효대로점,서울 용산구 원효로19길 81 (원효로3가),37.5337400268036,126.956231240406
451,용산원효점,"서울 용산구 원효로 70 (원효로4가, 신정빌딩)",37.5325054872953,126.951642152118
452,용산중앙점,서울 용산구 한강대로 52-1 (한강로3가),37.5254293060308,126.964651687385
453,용산청파점,"서울 용산구 청파로71길 10 (청파동1가, 새마을금고)",37.5494639189725,126.969413497587
454,용산효창점,서울 용산구 효창원로66길 2 (효창동),37.540537976136086,126.96220762686157
455,원효로점,서울 용산구 원효로 257 (원효로1가),37.540537976136086,126.96220762686157
456,갈현점,서울 은평구 갈현로 268 (갈현동),0.0,0.0
457,구산사거리점,서울 은평구 서오릉로 195 (구산동),37.61346014720294,126.91190260226251
458,구산역점,서울 은평구 연서로 148 (대조동),37.611979902816174,126.91762675639762
459,구파발역점,"서울 은평구 진관2로 29-21 (진관동, 드림스퀘어)",0.0,0.0
460,녹번동점,"서울 은평구 진흥로 156 (녹번동, 신명빌딩)",37.60875371667509,126.92690582152824
461,백련산아이파크점,"서울 은평구 응암로 264 (응암동, 서울빌딩)",37.59534169809925,126.91882273114796
462,본서부병원점,"서울 은평구 응암로 337 (응암동, 빛터룩스 빌딩)",37.60130668380729,126.92212973358569
463,불광점,서울 은평구 통일로 790 (불광동),37.615230520763,126.925968000044
464,불광중앙점,서울 은평구 불광로 59 (불광동),37.61232903413161,126.93174133362822
465,새절역점,서울 은평구 가좌로 272 (신사동),37.59318462886998,126.91361081200473
466,서광교회점,"서울 은평구 통일로 951 (갈현동, 서광교회)",37.6277461902526,126.919185124303
467,역촌동점,서울 은평구 갈현로 82 (역촌동),37.60527601006437,126.91070049318746
468,역촌역점,서울 은평구 진흥로 95 (역촌동),37.6054420445568,126.922124290438
469,역촌진흥로점,서울 은평구 진흥로1길 3 (역촌동),37.60076733486699,126.91863338447128
470,연신내역점,서울 은평구 통일로 855-9 (갈현동),37.6188948297727,126.919884176889
471,연신내통일로점,서울 은평구 통일로 876 (불광동),37.6188948297727,126.919884176889
472,은평구청점,서울 은평구 은평로 197 (녹번동),37.601551874463,126.92948914955393
473,은평뉴타운점,"서울 은평구 진관3로 70 (진관동, 은평뉴타운상림마을)",37.601551874463,126.92948914955393
474,은평신사점,"서울 은평구 갈현로1길 21 (신사동, 새마을금고신사동제2분사무소)",37.5992730543067,126.907863200941
475,응암역점,"서울 은평구 연서로 9 (역촌동, 센타폴리스)",37.600098929318705,126.91561001336949
476,응암오거리점,서울 은평구 응암로 211 (응암동),37.59090765819004,126.91715178773087
477,증산동점,서울 은평구 증산서길 78 (증산동),37.5833665429509,126.906550600654
478,경복궁역점,"서울 종로구 자하문로 7 (체부동, 성명빌딩)",37.5767147965826,126.972206795305
479,경희궁점,서울 종로구 경희궁1길 16 (신문로2가),37.5716953499755,126.970696336246
480,광화문점,서울 종로구 세종대로23길 15 (도렴동),37.57150699708368,126.97565344843615
481,낙원동점,서울 종로구 낙원동 ,37.57150699708368,126.97565344843615
482,대학로점,서울 종로구 대학로10길 17 (동숭동),0.0,0.0
483,독립문역점,서울 종로구 통일로 266 (무악동),0.0,0.0
484,동대문역점,"서울 종로구 율곡로 286 (종로6가, 야드인빌딩)",37.57184800694998,127.00805518188871
485,배화여대점,서울 종로구 필운대로1길 35 (필운동),0.0,0.0
486,북촌마을점,서울 종로구 북촌로5길 39 (화동),37.5793376128612,126.982701926649
487,삼일빌딩점,서울 종로구 삼일대로15길 13 (관철동),0.0,0.0
488,상명대점,서울 종로구 홍지동,0.0,0.0
489,성균관대점,서울 종로구 성균관로 8 (명륜2가),0.0,0.0
490,숭인점,서울 종로구 숭인동길 6 (숭인동),0.0,0.0
491,신설점,서울 종로구 난계로29길 30 (숭인동),37.5742373886978,127.021476077131
492,안국역사점,"서울 종로구 율곡로 지하 62 (안국동, 3호선 안국역)",37.5767203705556,126.985823042976
493,종로3가점,서울 종로구 종로 126 (종로3가),0.0,0.0
494,종로4가점,서울 종로구 김상옥로 1 (인의동),0.0,0.0
495,종로5가점,서울 종로구 대학로 33 (효제동),37.574075527144224,127.00182933693897
496,종로교차로점,서울 종로구 동호로 406-1 (종로5가),37.57062831400788,127.00218468908557
497,종로구청점,서울 종로구 수송동,37.57062831400788,127.00218468908557
498,종로삼일대로점,서울 종로구 삼일대로 390-1 (관철동),0.0,0.0
499,종로이화동점,서울 종로구 낙산성곽서1길 10 (이화동),37.5774862427837,127.008183259977
500,종로타워점,"서울 종로구 종로 51 (종로2가, 종로타워)",0.0,0.0
501,창덕궁점,서울 종로구 돈화문로 41-1 (묘동),37.57228044824555,126.99142858488985
502,창신동점,서울 종로구 종로 316-1 (창신동),37.57228044824555,126.99142858488985
503,창신중앙점 ,서울 종로구 지봉로 64 (숭인동),37.57228044824555,126.99142858488985
504,탑골공원점,서울 종로구 낙원동 ,0.0,0.0
505,혜화동로터리점,서울 종로구 혜화로 3-1 (혜화동),0.0,0.0
506,혜화역점,서울 종로구 창경궁로 258-15 (명륜2가),0.0,0.0
507,IBK본점,"서울 중구 을지로 79 (을지로2가, 기업은행)",37.56644251292965,126.98717557400126
508,광희동점,서울 중구 마른내로 165-1 (광희동1가),0.0,0.0
509,다동점,서울 중구 다동길 46 (다동),0.0,0.0
510,동국대후문점,"서울 중구 창경궁로 2 (충무로5가, 남경빌딩)",37.5625572053404,126.9986915916533
511,동대문점,서울 중구 을지로43길 38 (을지로6가),37.5625572053404,126.9986915916533
512,동대문팀204점,"서울 중구 마장로 30 (신당동, Team204)",37.5677127859728,127.013196592402
513,동평화점,서울 중구 청계천로 318 (신당동),0.0,0.0
514,명동거리점,"서울 중구 명동8가길 7 (충무로2가, 프리엠상가)",37.5617602798822,126.985404271845
515,명동역점,서울 중구 퇴계로 103 (충무로1가),37.5617602798822,126.985404271845
516,명동중앙점,"서울 중구 명동7길 21 (을지로2가, 명동아르누보센텀)",37.5647312946952,126.983858910559
517,북창동점,서울 중구 남대문로1길 57-1 (태평로2가),37.5647312946952,126.983858910559
518,서소문점,서울 중구 서소문로11길 8 (서소문동),37.5632737727618,126.973094520683
519,서울시청점,"서울 중구 세종대로20길 23 (무교동, 원창빌딩)",37.5671518187227,126.978729588014
520,신당점,서울 중구 다산로35길 11 (신당동),0.0,0.0
521,신당중앙점,서울 중구 퇴계로 455 (황학동),0.0,0.0
522,오장동점,서울 중구 마른내로 109-1 (오장동),0.0,0.0
523,을지로3가점,서울 중구 수표로 45 (저동2가),0.0,0.0
524,을지로중앙점,서울 중구 마른내로 49 (인현동1가),37.5644739023203,126.993478277513
525,정동점,서울 중구 정동길 2-1 (정동),0.0,0.0
526,중림브라운스톤점,"서울 중구 청파로 464 (중림동, 브라운스톤서울)",37.5608187887289,126.968225883547
527,충무아트홀점,서울 중구 퇴계로 381-1 (신당동),0.0,0.0
528,충무필동점,서울 중구 퇴계로 218-5 (필동2가),0.0,0.0
529,태평로점,서울 중구 세종대로11길 26 (서소문동),37.5623140006705,126.974582779311
530,퇴계로2길점,서울 중구 퇴계로2길 1 (남창동),37.55756848236245,126.97740146915775
531,한국은행점,서울 중구 남대문로 29-2 (남대문로3가),37.55756848236245,126.97740146915775
532,회현SK리더스점,"서울 중구 퇴계로 72 (회현동1가, 리더스뷰남산)",37.55756848236245,126.97740146915775
533,금란망우점,서울 중랑구 망우로 460 (망우동),0.0,0.0
534,동원사거리점,"서울 중랑구 겸재로 240 (면목동, 행복오피스텔)",37.5896269575279,127.094182772191
535,망우중앙점,"서울 중랑구 용마산로115길 109 (망우동, 한일써너스빌리젠시2단지)",37.5974674047065,127.09415879594557
536,망우코레일점,"서울 중랑구 망우로55길 11-10 (상봉동, 망우역)",37.5992876153903,127.092756577852
537,먹골역점,서울 중랑구 동일로157길 13 (묵동),37.6097411262067,127.076897926489
538,면목경남아너스빌점,서울 중랑구 면목로27길 92 (면목동),37.574252177368244,127.08048931056359
539,면목늘찬병원점,"서울 중랑구 동일로 643 (면목동, 늘찬병원)",37.5879908042663,127.079680860838
540,면목역점,"서울 중랑구 면목로 429 (면목동, 킴스아파트)",37.5901934659094,127.086826066156
541,봉화산역점,서울 중랑구 신내로 211 (신내동),37.5901934659094,127.086826066156
542,사가정아이파크점,"서울 중랑구 동일로92길 57 (면목동, 메디포레)",37.5834835948977,127.083196727099
543,사가정역점,서울 중랑구 면목로 325 (면목동),37.5834835948977,127.083196727099
544,상봉엠코점,"서울 중랑구 망우로 353 (상봉동, 상봉 프레미어스 엠코)",37.5834835948977,127.083196727099
545,상봉역점,서울 중랑구 망우로 277 (상봉동),37.5960553404392,127.08342099906
546,상봉중앙점,서울 중랑구 망우로 316 (상봉동),37.5960553404392,127.08342099906
547,서울상봉1동점,서울 중랑구 상봉중앙로 36 (상봉동),37.6002908828924,127.087790157773
548,서울중화초등학교점,"서울 중랑구 신내로7가길 7 (신내동, 제이리옴)",37.60237451498618,127.09544803898844
549,서일중앙점,"서울 중랑구 용마산로 394 (면목동, 해동검도)",0.0,0.0
550,신내동점,서울 중랑구 봉화산로 215 (신내동),0.0,0.0
551,양원역점,서울 중랑구 양원역로14가길 24 (망우동),37.60748470605642,127.10675146670297
552,중랑교차로점,서울 중랑구 동일로 683 (면목동),0.0,0.0
553,중랑묵동점,서울 중랑구 공릉로 42 (묵동),37.6143693114243,127.078289365778
554,중랑역점,서울 중랑구 망우로 198 (상봉동),37.6143693114243,127.078289365778
555,중화동점,서울 중랑구 동일로129길 1 (중화동),37.5993838458016,127.079542626772
556,화랑대역점,"서울 중랑구 신내로25가길 2 (묵동, 현동학당)",37.61954020149987,127.08413727538176
